timestamp,machine_id,temperature_c,pressure_bar,vibration_mm_s,energy_kwh,status
2026-08-07 00:00:00,M019,71.83,4.18,2.29,6.3,OK
2026-08-07 04:00:00,M019,71.27,4.02,1.66,9.16,OK
2026-08-07 08:00:00,M019,75.14,3.85,1.99,7.13,OK
2026-08-07 12:00:00,M019,73.26,3.66,1.3,6.04,OK
2026-08-07 16:00:00,M019,72.64,3.79,1.47,5.83,OK
2026-08-07 20:00:00,M019,65.7,3.76,1.09,4.05,OK
2026-08-08 00:00:00,M019,67.99,4.16,0.92,6.72,OK
2026-08-08 04:00:00,M019,74.77,3.85,1.37,7.13,OK
2026-08-08 08:00:00,M019,73.22,4.22,1.21,4.29,OK
2026-08-08 12:00:00,M019,66.39,3.73,1.48,6.8,OK
2026-08-08 16:00:00,M019,78.53,3.95,1.24,8.08,OK
2026-08-08 20:00:00,M019,98.45,3.92,1.33,6.64,OK
2026-08-09 00:00:00,M019,71.62,4.01,1.7,6.18,OK
2026-08-09 04:00:00,M019,60.05,3.35,1.93,8.74,OK
2026-08-09 08:00:00,M019,69.82,3.89,1.71,7.34,OK
2026-08-09 12:00:00,M019,84.65,3.23,1.07,6.75,OK
2026-08-09 16:00:00,M019,81.64,3.6,0.97,8.54,OK
2026-08-09 20:00:00,M019,63.75,3.76,0.77,6.8,OK
2026-08-10 00:00:00,M019,74.37,3.51,1.77,7.32,OK
2026-08-10 04:00:00,M019,71.02,3.53,1.45,7.18,OK
2026-08-10 08:00:00,M019,74.74,4.27,1.64,5.06,OK
2026-08-10 12:00:00,M019,65.47,3.61,1.71,3.66,OK
2026-08-10 16:00:00,M019,74.36,3.95,1.04,5.13,OK
2026-08-10 20:00:00,M019,71.72,3.43,1.77,6.64,OK
2026-08-11 00:00:00,M019,77.08,3.64,1.68,7.44,OK
2026-08-11 04:00:00,M019,68.52,3.54,1.67,6.19,OK
2026-08-11 08:00:00,M019,68.98,3.4,2.12,7.08,OK
2026-08-11 12:00:00,M019,68.56,3.91,1.2,7.03,OK
2026-08-11 16:00:00,M019,73.6,3.82,1.6,4.36,OK
2026-08-11 20:00:00,M019,72.26,3.77,1.85,4.72,OK
2026-08-12 00:00:00,M019,64.05,4.04,2.0,7.02,OK
2026-08-12 04:00:00,M019,69.27,4.07,1.33,9.04,OK
2026-08-12 08:00:00,M019,78.28,3.96,1.35,5.72,OK
2026-08-12 12:00:00,M019,68.69,3.65,1.79,6.38,OK
2026-08-12 16:00:00,M019,64.34,3.92,1.84,5.8,OK
2026-08-12 20:00:00,M019,75.68,3.59,1.54,7.81,OK
2026-08-13 00:00:00,M019,72.07,4.66,0.7,4.45,OK
2026-08-13 04:00:00,M019,65.13,3.75,1.56,5.86,OK
2026-08-13 08:00:00,M019,77.85,3.43,0.86,7.94,OK
2026-08-13 12:00:00,M019,68.54,4.1,1.75,6.85,OK
2026-08-13 16:00:00,M019,69.52,3.74,2.14,6.21,OK
2026-08-13 20:00:00,M019,74.44,4.11,2.07,5.44,OK
2026-08-14 00:00:00,M019,69.77,3.46,1.61,7.0,OK
2026-08-14 04:00:00,M019,71.9,4.02,0.54,6.58,OK
2026-08-14 08:00:00,M019,72.48,3.74,1.38,4.64,OK
2026-08-14 12:00:00,M019,76.33,3.94,1.73,6.91,OK
2026-08-14 16:00:00,M019,92.79,4.05,1.18,6.41,OK
2026-08-14 20:00:00,M019,73.6,3.23,0.86,7.59,OK
2026-08-15 00:00:00,M019,74.2,3.44,1.32,4.95,OK
2026-08-15 04:00:00,M019,72.79,3.59,1.81,5.37,OK
2026-08-15 08:00:00,M019,73.84,4.06,1.41,2.96,OK
2026-08-15 12:00:00,M019,61.04,3.85,1.59,5.64,OK
2026-08-15 16:00:00,M019,66.39,3.87,1.4,5.11,OK
2026-08-15 20:00:00,M019,75.09,3.71,1.41,7.73,OK
2026-08-16 00:00:00,M019,68.17,4.15,1.92,6.81,OK
2026-08-16 04:00:00,M019,66.66,3.87,0.97,6.11,OK
2026-08-16 08:00:00,M019,69.48,4.06,1.28,6.03,OK
2026-08-16 12:00:00,M019,74.33,3.75,2.22,7.06,OK
2026-08-16 16:00:00,M019,65.53,3.89,1.74,7.62,OK
2026-08-16 20:00:00,M019,67.59,3.7,1.57,5.71,OK
2026-08-17 00:00:00,M019,71.04,3.8,1.16,5.9,OK
2026-08-17 04:00:00,M019,70.27,3.52,1.41,8.12,OK
2026-08-17 08:00:00,M019,84.12,3.62,1.28,7.35,OK
2026-08-17 12:00:00,M019,72.48,3.59,1.06,4.13,OK
2026-08-17 16:00:00,M019,72.37,3.16,1.08,6.21,OK
2026-08-17 20:00:00,M019,70.87,3.75,1.74,8.99,OK
2026-08-18 00:00:00,M019,62.72,3.22,1.02,7.49,OK
2026-08-18 04:00:00,M019,64.42,3.43,2.0,6.34,OK
2026-08-18 08:00:00,M019,71.76,3.96,1.48,7.7,OK
2026-08-18 12:00:00,M019,70.11,3.54,1.66,7.62,OK
2026-08-18 16:00:00,M019,61.6,3.68,1.7,5.83,OK
2026-08-18 20:00:00,M019,69.18,3.98,1.0,6.36,OK
2026-08-19 00:00:00,M019,70.06,4.0,1.37,7.18,OK
2026-08-19 04:00:00,M019,68.3,3.66,1.68,6.13,OK
2026-08-19 08:00:00,M019,78.28,3.61,7.01,7.34,WARNING
2026-08-19 12:00:00,M019,70.66,3.69,1.46,4.82,OK
2026-08-19 16:00:00,M019,70.74,4.38,1.15,6.41,OK
2026-08-19 20:00:00,M019,68.8,3.36,1.73,6.98,OK
2026-08-20 00:00:00,M019,69.71,3.88,1.35,6.98,OK
2026-08-20 04:00:00,M019,67.1,3.77,1.22,7.25,OK
2026-08-20 08:00:00,M019,65.8,3.58,1.06,5.86,OK
2026-08-20 12:00:00,M019,73.58,3.82,1.37,7.89,OK
2026-08-20 16:00:00,M019,65.61,3.4,0.98,6.61,OK
2026-08-20 20:00:00,M019,79.49,3.45,0.88,5.5,OK
2026-08-21 00:00:00,M019,75.35,3.71,1.22,8.47,OK
2026-08-21 04:00:00,M019,79.99,3.32,1.21,4.88,OK
2026-08-21 08:00:00,M019,76.66,3.6,1.65,6.28,OK
2026-08-21 12:00:00,M019,76.01,3.43,1.64,7.75,OK
2026-08-21 16:00:00,M019,72.14,3.85,1.43,8.23,OK
2026-08-21 20:00:00,M019,73.73,3.88,2.72,7.75,OK
2026-08-22 00:00:00,M019,71.28,3.81,0.59,6.75,OK
2026-08-22 04:00:00,M019,66.8,3.8,1.41,6.36,OK
2026-08-22 08:00:00,M019,69.54,3.92,1.11,6.25,OK
2026-08-22 12:00:00,M019,71.87,3.43,1.04,5.39,OK
2026-08-22 16:00:00,M019,68.97,4.02,1.17,7.32,OK
2026-08-22 20:00:00,M019,72.12,3.48,2.21,4.55,OK
2026-08-23 00:00:00,M019,96.3,4.2,2.37,6.26,OK
2026-08-23 04:00:00,M019,71.87,3.33,1.56,6.85,OK
2026-08-23 08:00:00,M019,78.67,3.84,1.69,5.51,OK
2026-08-23 12:00:00,M019,71.66,3.86,1.36,6.9,OK
2026-08-23 16:00:00,M019,101.46,,1.79,6.1,WARNING
2026-08-23 20:00:00,M019,75.91,4.3,1.05,7.29,OK
2026-08-24 00:00:00,M019,72.0,4.27,1.49,5.57,OK
2026-08-24 04:00:00,M019,74.04,3.56,0.08,6.85,OK
2026-08-24 08:00:00,M019,72.63,3.64,1.75,7.66,OK
2026-08-24 12:00:00,M019,69.9,3.3,2.14,7.37,OK
2026-08-24 16:00:00,M019,67.69,3.72,0.51,5.95,OK
2026-08-24 20:00:00,M019,70.89,4.12,1.17,5.42,OK
2026-08-25 00:00:00,M019,75.43,3.71,1.75,8.27,OK
2026-08-25 04:00:00,M019,71.57,3.87,1.79,7.59,OK
2026-08-25 08:00:00,M019,73.22,3.69,1.79,5.67,OK
2026-08-25 12:00:00,M019,65.03,4.05,1.77,6.1,OK
2026-08-25 16:00:00,M019,73.21,5.59,1.31,6.02,OK
2026-08-25 20:00:00,M019,74.58,3.39,0.72,6.06,OK
2026-08-26 00:00:00,M019,76.53,3.53,2.02,7.14,OK
2026-08-26 04:00:00,M019,71.46,3.72,1.57,7.14,OK
2026-08-26 08:00:00,M019,73.54,3.89,1.44,5.85,OK
2026-08-26 12:00:00,M019,67.55,3.69,1.47,6.52,OK
2026-08-26 16:00:00,M019,69.06,3.72,1.84,7.12,OK
2026-08-26 20:00:00,M019,69.09,3.75,1.64,6.77,OK
2026-08-27 00:00:00,M019,73.92,4.07,0.79,8.63,OK
2026-08-27 04:00:00,M019,62.57,3.41,1.25,7.14,OK
2026-08-27 08:00:00,M019,70.64,3.81,2.62,6.5,OK
2026-08-27 12:00:00,M019,72.13,3.78,1.97,8.14,OK
2026-08-27 16:00:00,M019,67.38,3.96,1.55,9.72,OK
2026-08-27 20:00:00,M019,61.06,3.2,1.42,5.08,OK
2026-08-28 00:00:00,M019,68.98,4.11,2.06,5.39,OK
2026-08-28 04:00:00,M019,68.06,3.85,2.16,4.83,OK
2026-08-28 08:00:00,M019,69.15,3.56,1.59,6.69,OK
2026-08-28 12:00:00,M019,68.87,3.67,1.55,4.21,OK
2026-08-28 16:00:00,M019,62.82,3.65,1.49,7.06,OK
2026-08-28 20:00:00,M019,68.16,3.74,0.55,5.44,OK
2026-08-29 00:00:00,M019,83.97,3.82,0.87,8.06,OK
2026-08-29 04:00:00,M019,63.84,3.98,1.27,8.58,OK
2026-08-29 08:00:00,M019,85.08,3.95,1.6,7.22,OK
2026-08-29 12:00:00,M019,72.45,3.98,0.87,5.46,OK
2026-08-29 16:00:00,M019,70.29,3.68,0.75,5.9,OK
2026-08-29 20:00:00,M019,72.97,3.82,1.38,5.2,OK
2026-08-30 00:00:00,M019,71.57,3.51,1.56,7.14,OK
2026-08-30 04:00:00,M019,61.32,3.59,2.5,7.44,OK
2026-08-30 08:00:00,M019,75.1,3.58,1.57,7.93,OK
2026-08-30 12:00:00,M019,79.09,3.68,2.23,7.2,OK
2026-08-30 16:00:00,M019,65.83,3.71,0.87,8.06,OK
2026-08-30 20:00:00,M019,57.43,3.45,1.07,3.85,OK
2026-08-31 00:00:00,M019,77.69,3.83,1.43,6.92,OK
2026-08-31 04:00:00,M019,74.29,3.84,1.85,5.01,OK
2026-08-31 08:00:00,M019,58.86,3.79,1.74,6.36,OK
2026-08-31 12:00:00,M019,71.31,4.07,0.99,7.44,OK
2026-08-31 16:00:00,M019,64.58,3.68,2.32,7.74,OK
2026-08-31 20:00:00,M019,77.19,3.49,0.95,7.37,OK
2026-09-01 00:00:00,M019,70.46,3.4,1.52,7.18,OK
2026-09-01 04:00:00,M019,65.6,4.14,1.17,6.73,OK
2026-09-01 08:00:00,M019,68.52,3.7,5.63,7.8,OK
2026-09-01 12:00:00,M019,75.47,3.36,1.61,5.02,OK
2026-09-01 16:00:00,M019,67.73,4.15,1.48,7.04,OK
2026-09-01 20:00:00,M019,74.98,3.41,1.19,6.64,OK
2026-09-02 00:00:00,M019,70.41,3.59,1.47,8.17,OK
2026-09-02 04:00:00,M019,76.67,3.7,1.3,3.71,OK
2026-09-02 08:00:00,M019,75.57,3.6,2.14,8.21,OK
2026-09-02 12:00:00,M019,67.83,3.48,0.52,6.97,OK
2026-09-02 16:00:00,M019,66.73,3.6,0.86,5.84,OK
2026-09-02 20:00:00,M019,65.27,4.01,1.31,8.32,OK
2026-09-03 00:00:00,M019,73.7,3.75,1.72,8.44,OK
2026-09-03 04:00:00,M019,72.92,3.63,1.21,5.81,OK
2026-09-03 08:00:00,M019,109.45,3.85,1.4,6.72,WARNING
2026-09-03 12:00:00,M019,68.41,3.83,0.86,7.37,OK
2026-09-03 16:00:00,M019,64.54,3.62,1.98,5.74,OK
2026-09-03 20:00:00,M019,74.7,3.63,1.27,7.95,OK
2026-09-04 00:00:00,M019,61.71,4.39,1.03,7.92,OK
2026-09-04 04:00:00,M019,68.99,3.94,1.7,5.81,OK
2026-09-04 08:00:00,M019,69.25,3.73,0.92,5.0,OK
2026-09-04 12:00:00,M019,68.79,3.8,1.15,5.93,OK
2026-09-04 16:00:00,M019,69.74,4.21,1.44,6.33,OK
2026-09-04 20:00:00,M019,59.51,3.85,1.03,4.21,OK
2026-08-01 00:00:00,M020,72.79,3.53,1.09,11.32,OK
2026-08-01 04:00:00,M020,79.51,3.63,2.34,8.75,OK
2026-08-01 08:00:00,M020,87.59,4.22,1.57,10.86,OK
2026-08-01 12:00:00,M020,69.96,4.09,1.64,10.39,OK
2026-08-01 16:00:00,M020,72.49,3.33,2.17,8.35,OK
2026-08-01 20:00:00,M020,74.06,3.87,1.56,9.84,OK
2026-08-02 00:00:00,M020,73.4,3.73,1.98,9.58,OK
2026-08-02 04:00:00,M020,76.86,3.59,1.19,12.56,OK
2026-08-02 08:00:00,M020,68.51,3.82,1.64,10.33,OK
2026-08-02 12:00:00,M020,81.64,3.84,1.03,10.1,OK
2026-08-02 16:00:00,M020,69.93,4.0,6.94,10.39,WARNING
2026-08-02 20:00:00,M020,76.54,3.47,1.67,8.79,OK
2026-08-03 00:00:00,M020,78.92,3.52,1.51,11.73,OK
2026-08-03 04:00:00,M020,78.85,3.86,2.12,12.94,OK
2026-08-03 08:00:00,M020,81.06,3.43,1.84,13.6,OK
2026-08-03 12:00:00,M020,88.88,3.69,2.15,9.38,OK
2026-08-03 16:00:00,M020,68.34,3.73,1.83,9.08,OK
2026-08-03 20:00:00,M020,74.28,3.65,2.01,11.24,OK
2026-08-04 00:00:00,M020,82.03,3.36,1.61,9.91,OK
2026-08-04 04:00:00,M020,84.45,3.3,1.65,8.99,OK
2026-08-04 08:00:00,M020,69.74,3.95,1.68,10.49,OK
2026-08-04 12:00:00,M020,77.21,3.19,0.99,9.34,OK
2026-08-04 16:00:00,M020,80.11,4.08,1.64,10.51,OK
2026-08-04 20:00:00,M020,112.03,3.86,1.86,12.14,WARNING
2026-08-05 00:00:00,M020,70.94,3.47,1.19,10.74,OK
2026-08-05 04:00:00,M020,85.49,3.78,1.83,9.53,OK
2026-08-05 08:00:00,M020,73.89,3.51,1.06,8.74,OK
2026-08-05 12:00:00,M020,80.95,3.55,1.01,11.29,OK
2026-08-05 16:00:00,M020,79.49,3.69,1.69,9.23,OK
2026-08-05 20:00:00,M020,78.99,3.45,1.4,11.26,OK
2026-08-06 00:00:00,M020,77.23,3.17,1.35,8.81,OK
2026-08-06 04:00:00,M020,73.8,3.45,7.0,12.73,WARNING
2026-08-06 08:00:00,M020,76.14,3.5,1.7,10.47,OK
2026-08-06 12:00:00,M020,75.86,3.46,1.53,10.46,OK
2026-08-06 16:00:00,M020,77.32,3.76,5.99,11.19,OK
2026-08-06 20:00:00,M020,71.36,3.59,1.64,9.69,OK
2026-08-07 00:00:00,M020,69.16,3.73,1.28,12.91,OK
2026-08-07 04:00:00,M020,81.97,3.03,1.17,11.57,OK
2026-08-07 08:00:00,M020,77.2,3.75,1.71,10.26,OK
2026-08-07 12:00:00,M020,73.62,3.15,1.88,11.37,OK
2026-08-07 16:00:00,M020,73.92,3.75,1.86,11.62,OK
2026-08-07 20:00:00,M020,84.11,3.46,1.7,7.95,OK
2026-08-08 00:00:00,M020,75.75,3.71,1.89,12.7,OK
2026-08-08 04:00:00,M020,70.51,3.55,1.33,10.83,OK
2026-08-08 08:00:00,M020,83.77,3.8,2.22,9.6,OK
2026-08-08 12:00:00,M020,78.29,3.75,1.02,9.86,OK
2026-08-08 16:00:00,M020,75.28,3.65,1.45,11.61,OK
2026-08-08 20:00:00,M020,72.53,3.88,1.27,11.26,OK
2026-08-09 00:00:00,M020,85.7,3.42,1.81,10.73,OK
2026-08-09 04:00:00,M020,76.42,3.9,1.74,10.41,OK
2026-08-09 08:00:00,M020,74.48,3.54,2.17,10.62,OK
2026-08-09 12:00:00,M020,75.77,3.86,1.14,10.64,OK
2026-08-09 16:00:00,M020,75.73,3.32,2.17,9.86,OK
2026-08-09 20:00:00,M020,76.4,4.32,7.82,11.66,WARNING
2026-08-10 00:00:00,M020,78.0,2.93,1.65,10.6,OK
2026-08-10 04:00:00,M020,68.7,3.59,1.04,12.46,OK
2026-08-10 08:00:00,M020,80.84,3.67,1.29,9.51,OK
2026-08-10 12:00:00,M020,76.02,3.29,2.03,11.61,OK
2026-08-10 16:00:00,M020,76.2,3.69,1.84,10.86,OK
2026-08-10 20:00:00,M020,68.31,4.03,7.69,10.58,WARNING
2026-08-11 00:00:00,M020,81.64,3.49,1.29,8.3,OK
2026-08-11 04:00:00,M020,69.47,3.7,1.39,12.19,OK
2026-08-11 08:00:00,M020,72.58,3.34,1.63,11.31,OK
2026-08-11 12:00:00,M020,73.03,3.76,5.32,11.87,OK
2026-08-11 16:00:00,M020,78.56,3.48,1.32,7.48,OK
2026-08-11 20:00:00,M020,79.46,3.9,1.43,8.68,OK
2026-08-12 00:00:00,M020,80.07,3.7,1.91,9.1,OK
2026-08-12 04:00:00,M020,81.2,3.8,1.61,11.18,OK
2026-08-12 08:00:00,M020,121.77,3.49,2.26,8.31,CRITICAL
2026-08-12 12:00:00,M020,70.73,4.16,1.11,9.19,OK
2026-08-12 16:00:00,M020,78.99,3.99,1.32,11.12,OK
2026-08-12 20:00:00,M020,67.9,4.12,1.59,8.4,OK
2026-08-13 00:00:00,M020,66.12,3.65,1.36,11.11,OK
2026-08-13 04:00:00,M020,87.67,3.75,1.73,11.08,OK
2026-08-13 08:00:00,M020,74.76,3.61,1.46,12.09,OK
2026-08-13 12:00:00,M020,69.48,3.6,1.31,9.49,OK
2026-08-13 16:00:00,M020,66.85,3.94,2.09,10.94,OK
2026-08-13 20:00:00,M020,67.63,3.81,1.35,11.32,OK
2026-08-14 00:00:00,M020,76.25,3.24,0.97,10.19,OK
2026-08-14 04:00:00,M020,106.1,3.53,1.9,9.63,WARNING
2026-08-14 08:00:00,M020,75.09,3.45,1.59,10.51,OK
2026-08-14 12:00:00,M020,77.35,3.46,2.07,11.48,OK
2026-08-14 16:00:00,M020,71.62,3.41,1.94,8.76,OK
2026-08-14 20:00:00,M020,72.9,3.55,1.35,11.71,OK
2026-08-15 00:00:00,M020,107.24,3.82,2.15,8.81,WARNING
2026-08-15 04:00:00,M020,76.25,3.76,1.86,9.59,OK
2026-08-15 08:00:00,M020,70.19,4.08,1.49,9.91,OK
2026-08-15 12:00:00,M020,74.03,3.91,1.89,10.1,OK
2026-08-15 16:00:00,M020,70.15,3.88,1.36,11.37,OK
2026-08-15 20:00:00,M020,76.39,3.78,1.29,10.75,OK
2026-08-16 00:00:00,M020,82.88,3.82,1.97,9.24,OK
2026-08-16 04:00:00,M020,71.93,3.62,1.16,10.28,OK
2026-08-16 08:00:00,M020,69.74,3.91,0.75,10.16,OK
2026-08-16 12:00:00,M020,74.62,3.35,1.85,9.9,OK
2026-08-16 16:00:00,M020,72.42,3.83,7.05,9.07,WARNING
2026-08-16 20:00:00,M020,75.97,3.73,1.25,11.39,OK
2026-08-17 00:00:00,M020,115.61,3.49,1.95,9.98,CRITICAL
2026-08-17 04:00:00,M020,75.62,3.49,1.31,10.31,OK
2026-08-17 08:00:00,M020,67.79,3.52,1.76,8.43,OK
2026-08-17 12:00:00,M020,78.05,3.38,1.77,9.61,OK
2026-08-17 16:00:00,M020,76.85,3.96,1.69,10.55,OK
2026-08-17 20:00:00,M020,69.34,3.23,1.92,10.6,OK
2026-08-18 00:00:00,M020,77.41,3.75,1.21,8.21,OK
2026-08-18 04:00:00,M020,84.21,3.06,1.84,11.42,OK
2026-08-18 08:00:00,M020,85.28,3.55,1.83,11.86,OK
2026-08-18 12:00:00,M020,78.66,3.15,2.23,10.97,OK
2026-08-18 16:00:00,M020,83.81,3.58,0.96,10.59,OK
2026-08-18 20:00:00,M020,82.04,3.45,1.87,10.49,OK
2026-08-19 00:00:00,M020,76.52,3.55,1.94,9.68,OK
2026-08-19 04:00:00,M020,81.18,3.67,1.68,9.45,OK
2026-08-19 08:00:00,M020,82.27,3.51,1.49,8.33,OK
2026-08-19 12:00:00,M020,81.53,3.82,1.98,11.06,OK
2026-08-19 16:00:00,M020,70.04,3.94,1.34,9.58,OK
2026-08-19 20:00:00,M020,65.71,3.33,1.73,8.84,OK
2026-08-20 00:00:00,M020,78.15,3.62,1.25,11.44,OK
2026-08-20 04:00:00,M020,74.37,3.7,1.82,11.72,OK
2026-08-20 08:00:00,M020,67.09,3.34,1.41,12.13,OK
2026-08-20 12:00:00,M020,72.82,4.86,1.25,7.89,OK
2026-08-20 16:00:00,M020,72.91,3.77,1.38,10.34,OK
2026-08-20 20:00:00,M020,79.75,3.32,1.72,11.01,OK
2026-08-21 00:00:00,M020,77.41,4.07,2.03,8.54,OK
2026-08-21 04:00:00,M020,74.56,5.34,1.88,8.48,OK
2026-08-21 08:00:00,M020,79.36,3.62,2.23,11.52,OK
2026-08-21 12:00:00,M020,117.69,3.84,1.23,8.67,CRITICAL
2026-08-21 16:00:00,M020,76.56,3.67,2.14,9.13,OK
2026-08-21 20:00:00,M020,80.41,3.84,2.06,9.87,OK
2026-08-22 00:00:00,M020,76.67,3.45,1.19,10.39,OK
2026-08-22 04:00:00,M020,82.72,3.43,2.24,10.01,OK
2026-08-22 08:00:00,M020,71.11,3.54,1.59,13.5,OK
2026-08-22 12:00:00,M020,77.52,3.75,1.37,10.35,OK
2026-08-22 16:00:00,M020,85.8,3.45,1.35,9.76,OK
2026-08-22 20:00:00,M020,77.44,3.58,1.75,10.64,OK
2026-08-23 00:00:00,M020,68.37,3.99,1.16,8.96,OK
2026-08-23 04:00:00,M020,104.23,3.5,1.69,9.95,WARNING
2026-08-23 08:00:00,M020,67.1,3.83,1.77,7.56,OK
2026-08-23 12:00:00,M020,71.23,3.45,1.28,9.37,OK
2026-08-23 16:00:00,M020,77.49,3.77,1.3,10.13,OK
2026-08-23 20:00:00,M020,78.12,3.7,1.53,9.84,OK
2026-08-24 00:00:00,M020,78.0,3.59,2.08,7.94,OK
2026-08-24 04:00:00,M020,75.63,3.26,1.79,10.6,OK
2026-08-24 08:00:00,M020,77.17,3.92,1.53,11.54,OK
2026-08-24 12:00:00,M020,73.03,3.35,1.64,9.38,OK
2026-08-24 16:00:00,M020,79.26,3.92,1.94,11.6,OK
2026-08-24 20:00:00,M020,84.81,3.8,2.09,11.36,OK
2026-08-25 00:00:00,M020,79.96,3.61,2.25,10.77,OK
2026-08-25 04:00:00,M020,79.42,5.72,2.22,9.79,OK
2026-08-25 08:00:00,M020,71.82,3.42,1.47,9.43,OK
2026-08-25 12:00:00,M020,70.71,3.54,1.69,11.3,OK
2026-08-25 16:00:00,M020,67.95,3.84,1.11,10.86,OK
2026-08-25 20:00:00,M020,74.12,3.8,1.93,10.66,OK
2026-08-26 00:00:00,M020,77.18,3.68,1.85,12.08,OK
2026-08-26 04:00:00,M020,76.3,3.63,0.94,10.96,OK
2026-08-26 08:00:00,M020,81.11,3.61,1.71,11.76,OK
2026-08-26 12:00:00,M020,72.96,3.54,1.27,8.74,OK
2026-08-26 16:00:00,M020,78.13,3.26,1.46,9.98,OK
2026-08-26 20:00:00,M020,104.18,3.89,1.76,11.55,WARNING
2026-08-27 00:00:00,M020,73.24,3.25,1.41,11.33,OK
2026-08-27 04:00:00,M020,80.99,3.64,1.11,6.6,OK
2026-08-27 08:00:00,M020,79.82,3.42,1.66,13.18,OK
2026-08-27 12:00:00,M020,79.7,3.76,1.25,9.83,OK
2026-08-27 16:00:00,M020,79.45,3.61,2.15,10.55,OK
2026-08-27 20:00:00,M020,84.68,3.59,0.75,8.41,OK
2026-08-28 00:00:00,M020,76.76,3.8,1.55,10.96,OK
2026-08-28 04:00:00,M020,78.15,3.17,2.02,10.56,OK
2026-08-28 08:00:00,M020,73.83,3.79,1.27,13.39,OK
2026-08-28 12:00:00,M020,71.6,3.33,2.06,10.94,OK
2026-08-28 16:00:00,M020,71.02,3.8,1.2,9.75,OK
2026-08-28 20:00:00,M020,71.52,3.62,1.41,11.68,OK
2026-08-29 00:00:00,M020,84.27,3.59,1.49,11.36,OK
2026-08-29 04:00:00,M020,73.99,3.82,1.69,10.46,OK
2026-08-29 08:00:00,M020,72.44,3.8,1.76,10.09,OK
2026-08-29 12:00:00,M020,75.3,3.65,1.96,8.56,OK
2026-08-29 16:00:00,M020,88.32,3.5,1.16,10.56,OK
2026-08-29 20:00:00,M020,106.65,3.24,1.1,9.83,WARNING
2026-08-30 00:00:00,M020,72.73,3.68,1.43,11.57,OK
2026-08-30 04:00:00,M020,80.16,3.97,1.63,11.47,OK
2026-08-30 08:00:00,M020,70.93,3.52,0.89,9.31,OK
2026-08-30 12:00:00,M020,73.61,3.76,1.25,9.38,OK
2026-08-30 16:00:00,M020,68.13,3.92,2.39,8.29,OK
2026-08-30 20:00:00,M020,76.89,3.74,2.11,11.66,OK
2026-08-31 00:00:00,M020,83.14,3.65,2.28,7.06,OK
2026-08-31 04:00:00,M020,81.29,3.49,0.72,10.14,OK
2026-08-31 08:00:00,M020,84.2,3.61,2.42,9.54,OK
2026-08-31 12:00:00,M020,68.92,3.38,0.71,11.04,OK
2026-08-31 16:00:00,M020,83.15,3.7,1.43,10.5,OK
2026-08-31 20:00:00,M020,107.79,3.74,1.48,9.72,WARNING
2026-09-01 00:00:00,M020,80.7,3.63,1.79,10.63,OK
2026-09-01 04:00:00,M020,72.1,3.22,1.32,11.44,OK
2026-09-01 08:00:00,M020,71.77,3.82,1.89,10.19,OK
2026-09-01 12:00:00,M020,81.8,3.77,1.65,12.17,OK
2026-09-01 16:00:00,M020,78.15,3.92,1.26,14.29,OK
2026-09-01 20:00:00,M020,76.59,3.43,2.08,9.3,OK
2026-09-02 00:00:00,M020,111.47,3.12,1.98,7.95,WARNING
2026-09-02 04:00:00,M020,81.26,3.55,1.57,8.53,OK
2026-09-02 08:00:00,M020,76.88,3.94,1.13,11.19,OK
2026-09-02 12:00:00,M020,81.18,3.45,2.52,12.73,OK
2026-09-02 16:00:00,M020,70.02,3.82,1.28,11.9,OK
2026-09-02 20:00:00,M020,81.31,3.69,1.49,8.51,OK
2026-09-03 00:00:00,M020,75.88,3.7,6.45,11.11,WARNING
2026-09-03 04:00:00,M020,80.31,3.65,1.81,11.71,OK
2026-09-03 08:00:00,M020,72.23,3.09,1.61,10.57,OK
2026-09-03 12:00:00,M020,82.0,3.48,1.87,12.25,OK
2026-09-03 16:00:00,M020,74.61,3.97,1.9,12.45,OK
2026-09-03 20:00:00,M020,69.52,3.47,2.06,11.53,OK
2026-09-04 00:00:00,M020,78.67,3.73,1.12,10.2,OK
2026-09-04 04:00:00,M020,70.59,3.39,1.09,11.46,OK
2026-09-04 08:00:00,M020,77.0,3.73,1.0,10.57,OK
2026-09-04 12:00:00,M020,72.27,3.79,2.22,9.62,OK
2026-09-04 16:00:00,M020,74.78,3.37,1.81,9.03,OK
2026-09-04 20:00:00,M020,64.24,3.19,5.71,9.46,OK
2026-08-01 00:00:00,M021,80.59,4.91,1.63,9.08,OK
2026-08-01 04:00:00,M021,77.73,4.78,0.75,4.95,OK
2026-08-01 08:00:00,M021,87.55,4.66,1.67,8.92,OK
2026-08-01 12:00:00,M021,85.93,5.34,0.6,9.18,OK
2026-08-01 16:00:00,M021,79.18,4.77,1.92,8.31,OK
2026-08-01 20:00:00,M021,80.95,4.72,1.42,7.75,OK
2026-08-02 00:00:00,M021,81.66,4.81,1.28,9.4,OK
2026-08-02 04:00:00,M021,81.5,4.93,1.71,7.31,OK
2026-08-02 08:00:00,M021,81.94,4.47,1.13,9.15,OK
2026-08-02 12:00:00,M021,80.16,4.93,1.24,8.6,OK
2026-08-02 16:00:00,M021,85.53,4.61,1.37,10.59,OK
2026-08-02 20:00:00,M021,80.02,4.69,1.21,9.1,OK
2026-08-03 00:00:00,M021,79.87,4.97,0.55,11.12,OK
